简历ID,岗位ID,数据集
R470,J5732,train
R470,J2484,train
R470,J3216,train
R470,J5613,test
R470,J3090,train
R470,J5660,test
R470,J7970,test
R470,J7975,train
R470,J7263,train
R470,J5757,train
R470,J8489,train
R470,J5870,train
R470,J1030,valid
R470,J0961,train
R470,J4291,train
R470,J5253,test
R470,J2806,test
R470,J1099,valid
R470,J2626,train
R470,J4072,valid
R470,J2312,train
R470,J5864,train
R470,J4958,valid
R470,J1466,train
R470,J2598,train
R470,J4467,train
R470,J0491,train
R470,J4262,train
R470,J1493,valid
R470,J5907,test
R470,J4137,train
R470,J3879,train
R470,J1368,train
R470,J0934,train
R470,J3707,train
R470,J0693,train
R470,J3992,train
R470,J1568,test
R470,J2475,train
R470,J1038,test
R470,J1312,test
R470,J0670,test
R470,J0507,train
R470,J7652,valid
R470,J1775,train
R470,J6496,test
R470,J2284,train
R470,J8255,train
R470,J0167,train
R470,J5103,train
R470,J2264,test
R470,J1884,valid
R470,J3054,valid
R470,J3393,valid
R470,J3939,train
R470,J2280,valid
R470,J6726,train
R470,J8789,test
R470,J3248,train
R470,J7839,train
R470,J4633,train
R470,J4367,valid
R470,J1826,train
R470,J8401,train
R470,J6549,valid
R470,J6472,train
R470,J8021,valid
R470,J5129,train
R470,J0245,train
R470,J8249,train
R470,J7394,test
R470,J7749,valid
R470,J4639,valid
R470,J7943,test
R470,J7939,train
R470,J1751,train
R470,J3115,test
R470,J2512,train
R470,J2250,train
R470,J8476,train
R470,J7123,train
R470,J6355,test
R470,J8809,train
R470,J1655,valid
R470,J3900,train
R470,J8334,train
R470,J8752,train
R470,J2058,train
R470,J5032,train
R470,J5796,train
R470,J6002,valid
R470,J3028,test
R470,J3904,train
R470,J7365,test
R470,J5503,train
R470,J2414,train
R470,J4809,train
R470,J1450,train
R470,J5128,train
R470,J2304,valid
R470,J3067,train
R470,J0628,test
R470,J8763,valid
R470,J2600,train
R471,J8419,train
R471,J3346,test
R471,J0048,train
R471,J2289,valid
R471,J3325,train
R471,J0034,test
R471,J2971,train
R471,J4198,valid
R471,J2434,train
R471,J6517,train
R471,J0711,train
R471,J2898,test
R471,J2527,test
R471,J4870,valid
R471,J4846,train
R471,J7940,train
R471,J1827,train
R471,J4012,train
R471,J4836,train
R471,J7567,train
R471,J7194,train
R471,J4564,train
R471,J6200,test
R471,J6143,valid
R471,J8799,valid
R471,J3545,train
R471,J4466,test
R471,J8374,train
R471,J6662,train
R471,J7702,train
R471,J5844,train
R471,J7260,train
R471,J2155,train
R471,J5043,train
R471,J8056,train
R471,J2798,train
R471,J2097,train
R471,J4071,train
R471,J5028,train
R471,J0544,train
R471,J0648,test
R471,J5296,valid
R471,J8302,test
R471,J2467,train
R471,J6762,valid
R471,J1321,valid
R471,J3662,valid
R471,J3566,train
R471,J2738,test
R471,J3898,train
R471,J7449,train
R471,J3379,valid
R471,J4941,train
R471,J1030,valid
R471,J1437,train
R471,J0185,valid
R471,J4935,valid
R471,J3979,train
R471,J7324,train
R471,J3851,train
R471,J1270,train
R471,J4907,train
R471,J7464,train
R471,J3871,train
R471,J8571,train
R471,J5389,train
R471,J5732,train
R471,J5506,test
R471,J2743,train
R471,J0640,train
R471,J1169,train
R471,J7738,train
R471,J2860,train
R471,J2555,valid
R471,J4369,test
R471,J7650,train
R471,J5388,test
R471,J5897,valid
R471,J6924,test
R471,J1395,test
R471,J3203,train
R471,J4106,test
R471,J4544,train
R471,J0594,train
R471,J6300,train
R471,J0323,train
R471,J5432,valid
R471,J5351,valid
R471,J1032,train
R471,J6600,train
R471,J5592,train
R471,J7786,valid
R471,J2740,valid
R471,J4286,train
R471,J6256,train
R471,J3686,train
R471,J4074,train
R471,J2318,train
R471,J6638,valid
R471,J4287,train
R471,J7169,train
R471,J8385,train
R471,J7083,train
R471,J0150,test
R471,J7302,train
R471,J4125,train
R471,J7558,train
R471,J4068,train
R471,J3364,train
R471,J6173,train
R471,J8489,train
R471,J0081,train
R471,J8437,train
R471,J1970,train
R471,J2537,valid
R471,J1344,test
R471,J1494,train
R471,J0496,train
R471,J4298,valid
R471,J2271,train
R471,J7672,train
R471,J6383,train
R471,J4932,train
R471,J0500,train
R471,J5581,train
R471,J6862,train
R471,J3809,valid
R471,J2414,train
R471,J0262,test
R471,J4514,test
R471,J5804,train
R471,J2723,train
R471,J3075,test
R471,J4263,train
R471,J5617,test
R471,J8769,train
R471,J4347,train
R471,J7983,valid
R471,J0545,valid
R471,J2214,test
R471,J0952,train
R471,J8278,train
R471,J1382,train
R471,J5953,test
R471,J1819,train
R471,J2388,valid
R471,J6589,valid
R471,J3003,train
R471,J7304,train
R471,J6807,train
R472,J2498,train
R472,J5487,train
R472,J4133,train
R472,J1127,valid
R472,J0925,test
R472,J7648,train
R472,J5077,valid
R472,J8341,train
R472,J3563,test
R472,J4624,test
R472,J8326,valid
R472,J5887,valid
R472,J5994,train
R472,J4699,train
R472,J6204,test
R472,J6596,train
R472,J3826,train
R472,J8492,train
R472,J6498,train
R472,J4168,train
R472,J0971,test
R472,J0832,valid
R472,J4317,train
R472,J6631,train
R472,J1057,valid
R472,J2338,train
R472,J1172,train
R472,J8580,test
R472,J8083,train
R472,J7739,train
R472,J2812,train
R472,J1224,train
R472,J2214,test
R472,J4049,train
R472,J8135,train
R472,J3619,valid
R472,J4953,train
R472,J1309,train
R472,J3060,train
R472,J4662,test
R472,J3396,train
R472,J5629,test
R472,J4985,train
R472,J3124,train
R472,J6201,valid
R472,J4856,valid
R472,J3673,train
R472,J3362,train
R472,J1161,train
R472,J0944,train
R472,J5879,train
R472,J2669,train
R472,J0553,train
R472,J6125,train
R472,J2742,train
R472,J4986,train
R472,J3530,valid
R472,J0320,train
R472,J7306,test
R472,J2083,train
R472,J7371,train
R472,J1334,train
R472,J0205,test
R472,J7109,test
R472,J3714,valid
R472,J7604,train
R472,J8456,train
R472,J4517,test
R472,J4249,train
R472,J0122,test
R472,J7188,train
R472,J5143,train
R472,J3939,train
R472,J7971,train
R472,J4432,train
R472,J6175,train
R472,J2580,train
R472,J4801,train
R472,J4565,train
R472,J4409,train
R472,J8363,train
R472,J0563,test
R472,J1031,train
R472,J8218,train
R472,J7453,train
R472,J7623,train
R472,J4920,train
R472,J2143,test
R472,J7897,train
R472,J4150,test
R472,J2085,train
R472,J7509,train
R472,J6021,valid
R472,J7102,train
R472,J8006,valid
R472,J4778,valid
R472,J4274,train
R472,J3463,train
R472,J6310,train
R472,J0573,train
R472,J6541,train
R472,J2273,train
R472,J2886,train
R472,J2796,train
R472,J4957,train
R472,J1940,train
R472,J1301,train
R472,J0145,train
R472,J3054,valid
R472,J0647,test
R472,J5762,train
R472,J7098,train
R472,J5388,test
R472,J6139,test
R472,J2939,train
R472,J2089,valid
R472,J8691,test
R472,J8059,train
R472,J8202,valid
R472,J5091,train
R472,J2144,train
R472,J3055,train
R472,J7978,train
R472,J1525,train
R472,J0005,train
R472,J2316,valid
R472,J0843,test
R472,J3230,test
R472,J5643,valid
R472,J7753,train
R472,J2592,valid
R472,J1338,train
R472,J6305,train
R472,J0674,valid
R472,J2046,train
R472,J5036,test
R472,J1928,train
R472,J5323,train
R472,J7652,valid
R472,J2839,train
R472,J0726,valid
R472,J0384,train
R472,J5816,train
R472,J2661,train
R472,J6368,train
R472,J0187,train
R472,J3192,train
R472,J7426,test
R472,J6108,test
R472,J3980,train
R473,J2764,valid
R473,J2765,train
R473,J2766,train
R473,J2767,train
R473,J2768,train
R473,J2769,train
R473,J2770,test
R473,J2771,train
R473,J2772,train
R473,J2773,train
R473,J2774,train
R473,J2775,train
R473,J2776,test
R473,J2777,train
R473,J2778,valid
R473,J2779,test
R473,J2780,valid
R473,J2781,train
R473,J2782,valid
R473,J2783,train
R473,J2784,train
R473,J2785,valid
R473,J2786,test
R473,J2787,train
R473,J2788,train
R473,J2789,test
R473,J2790,train
R473,J2791,valid
R473,J2792,train
R473,J2793,valid
R473,J2794,test
R473,J2795,valid
R473,J2796,train
R473,J2797,train
R473,J2798,train
R473,J2799,test
R473,J2800,train
R473,J2801,test
R473,J2802,test
R473,J2803,train
R473,J2804,valid
R473,J2805,test
R473,J2806,test
R473,J2807,train
R473,J2808,valid
R473,J2809,train
R473,J2810,train
R473,J2811,test
R473,J2812,train
R473,J2813,test
R473,J2814,train
R473,J2815,valid
R473,J2816,train
R473,J2817,train
R473,J2818,test
R473,J2819,train
R473,J2820,train
R473,J2821,train
R473,J2822,train
R473,J2823,train
R473,J2824,train
R473,J2825,train
R473,J2826,train
R473,J2827,train
R473,J2828,test
R473,J2829,train
R473,J2830,valid
R473,J2831,valid
R473,J2832,train
R473,J2833,valid
R473,J2834,train
R473,J2835,train
R473,J2836,train
R473,J2837,test
R473,J2838,train
R473,J2839,train
R473,J2840,valid
R473,J2841,train
R473,J2842,train
R473,J2843,train
R473,J2844,train
R473,J2845,train
R473,J2846,train
R473,J2847,valid
R473,J2848,train
R473,J2849,train
R473,J2850,train
R473,J2851,train
R473,J2852,train
R473,J2853,train
R473,J2854,train
R473,J2855,valid
R473,J2856,train
R473,J2857,test
R473,J2858,train
R473,J2859,train
R473,J2860,train
R473,J2861,train
R473,J2862,valid
R473,J2863,train
R473,J2864,test
R473,J2865,train
R473,J2866,train
R473,J2867,valid
R473,J2868,train
R473,J2869,valid
R473,J2870,valid
R473,J2871,train
R473,J2872,train
R473,J2873,train
R473,J2874,test
R473,J2875,train
R473,J2876,valid
R473,J2877,train
R473,J2878,valid
R473,J2879,train
R473,J2880,train
R473,J2881,train
R473,J2882,train
R473,J2883,train
R473,J2884,train
R473,J2885,train
R473,J2886,train
R473,J2887,train
R473,J2888,train
R473,J2889,train
R473,J2890,train
R473,J2891,train
R473,J2892,test
R473,J2893,train
R473,J2894,train
R473,J2895,test
R473,J2896,train
R473,J2897,train
R473,J2898,test
R473,J2899,train
R473,J2900,train
R473,J2901,train
R473,J2902,train
R473,J2903,train
R473,J2904,test
R473,J2905,train
R473,J2906,train
R473,J2907,valid
R473,J2908,train
R473,J2909,test
R473,J2910,valid
R473,J2911,test
R473,J2912,train
R473,J2913,valid
R473,J2914,test
R473,J2915,train
R473,J2916,train
R473,J2917,train
R473,J2918,train
R473,J2919,train
R473,J2920,valid
R473,J2921,train
R473,J2922,valid
R473,J2923,train
R473,J2924,test
R473,J2925,train
R473,J2926,train
R473,J2927,train
R473,J2928,valid
R473,J2929,train
R473,J2930,test
R473,J2931,train
R473,J2932,train
R473,J2933,train
R473,J2934,train
R473,J2935,train
R473,J2936,train
R473,J2937,train
R473,J2938,train
R473,J2939,train
R473,J2940,train
R473,J2941,train
R473,J2942,test
R473,J2943,test
R473,J2944,train
R473,J2945,valid
R473,J2946,train
R473,J2947,valid
R473,J2948,train
R473,J2949,valid
R473,J2950,train
R473,J2951,train
R473,J2952,train
R473,J2953,train
R473,J2954,train
R473,J2955,train
R473,J2956,train
R473,J2957,train
R473,J2958,valid
R473,J2959,valid
R473,J2960,train
R473,J2961,test
R473,J2962,test
R473,J2963,valid
R473,J2964,train
R473,J2965,test
R473,J2966,test
R473,J2967,test
R473,J2968,train
R473,J2969,train
R473,J2970,train
R473,J2971,train
R473,J2972,valid
R473,J2973,train
R473,J2974,train
R473,J2975,train
R473,J2976,train
R473,J2977,train
R473,J2978,train
R473,J2979,train
R473,J2980,train
R473,J2981,train
R473,J2982,train
R473,J2983,train
R473,J2984,valid
R473,J2985,train
R473,J2986,train
R473,J2987,train
R473,J2988,train
R473,J2989,train
R473,J2990,train
R473,J2991,valid
R473,J2992,test
R473,J2993,test
R473,J2994,train
R473,J2995,valid
R473,J2996,train
R473,J2997,train
R473,J2998,train
R473,J2999,train
R473,J3000,train
R473,J3001,test
R473,J3002,test
R473,J3003,train
R473,J3004,test
R473,J3005,train
R473,J3006,train
R473,J3007,test
R473,J3008,test
R473,J3009,train
R473,J3010,train
R473,J3011,train
R473,J3012,train
R473,J3013,train
R473,J3014,train
R473,J3015,valid
R473,J3016,train
R473,J3017,train
R473,J3018,train
R473,J3019,train
R473,J3020,train
R473,J3021,valid
R473,J3022,train
R473,J3023,train
R473,J3024,test
R473,J3025,valid
R473,J3026,train
R473,J3027,train
R473,J3028,test
R473,J3029,test
R473,J3030,valid
R473,J3031,train
R473,J3032,train
R473,J3033,train
R473,J3034,train
R473,J3035,train
R473,J3036,train
R473,J3037,test
R473,J3038,valid
R473,J3039,test
R473,J3040,train
R473,J3041,train
R473,J3042,train
R473,J3043,train
R473,J3044,train
R473,J3045,test
R473,J3046,train
R473,J3047,valid
R473,J3048,test
R473,J3049,train
R473,J3050,train
R473,J3051,train
R473,J3052,train
R473,J3053,train
R473,J3054,valid
R473,J3055,train
R473,J3056,valid
R473,J3057,test
R473,J3058,test
R473,J3059,train
R473,J3060,train
R473,J3061,train
R473,J3062,train
R473,J3063,train
R473,J3064,test
R473,J3065,valid
R473,J3066,train
R473,J3067,train
R473,J3068,train
R473,J3069,train
R473,J3070,train
R473,J3071,valid
R473,J3072,train
R473,J3073,train
R473,J3074,train
R473,J3075,test
R473,J3076,train
R473,J3077,test
R473,J3078,train
R473,J3079,valid
R473,J3080,train
R473,J3081,train
R473,J3082,train
R473,J3083,train
R473,J3084,test
R473,J3085,train
R473,J3086,train
R473,J3087,train
R473,J3088,test
R473,J3089,train
R473,J3090,train
R473,J3091,test
R473,J3092,valid
R473,J3093,train
R473,J3094,train
R473,J3095,train
R473,J3096,valid
R473,J3097,train
R473,J3098,train
R473,J3099,valid
R473,J3100,train
R473,J3101,train
R473,J3102,test
R473,J3103,train
R473,J3104,train
R473,J3105,train
R473,J3106,train
R473,J3107,train
R473,J3108,valid
R473,J3109,train
R473,J3110,train
R473,J3111,train
R473,J3112,train
R473,J3113,train
R473,J3114,valid
R473,J3115,test
R473,J3116,train
R473,J3117,train
R473,J3118,train
R473,J3119,train
R473,J3120,train
R473,J3121,train
R473,J3122,train
R473,J3123,test
R473,J3124,train
R473,J3125,test
R473,J3126,valid
R473,J3127,train
R473,J3128,train
R473,J3129,train
R473,J3130,test
R473,J3131,train
R473,J3132,train
R473,J3133,train
R473,J3134,train
R473,J3135,test
R473,J3136,train
R473,J3137,train
R473,J3138,train
R473,J3139,train
R473,J3140,test
R473,J3141,train
R473,J3142,valid
R473,J3143,test
R473,J3144,train
R473,J3145,train
R473,J3146,train
R473,J3147,valid
R473,J3148,train
R473,J3149,test
R473,J3150,train
R473,J3151,train
R473,J3152,train
R473,J3153,train
R473,J3154,train
R473,J3155,valid
R473,J3156,train
R473,J3157,valid
R473,J3158,train
R473,J3159,train
R473,J3160,test
R473,J3161,train
R473,J3162,test
R473,J3163,train
R473,J3164,train
R473,J3165,train
R473,J3166,train
R473,J3167,train
R473,J3168,train
R473,J3169,train
R473,J3170,train
R473,J3171,train
R473,J3172,train
R473,J3173,valid
R473,J3174,train
R473,J3175,train
R473,J3176,train
R473,J3177,train
R473,J3178,train
R473,J3179,train
R473,J3180,train
R473,J3181,train
R473,J3182,train
R473,J3183,train
R473,J3184,train
R473,J3185,train
R473,J3186,test
R473,J3187,valid
R473,J3188,test
R473,J3189,train
R473,J3190,train
R473,J3191,train
R473,J3192,train
R473,J3193,train
R473,J3194,train
R473,J3195,train
R473,J3196,valid
R473,J3197,train
R473,J3198,valid
R473,J3199,valid
R473,J3200,train
R473,J3201,train
R473,J3202,train
R473,J3203,train
R473,J3204,train
R473,J3205,train
R473,J3206,train
R473,J3207,train
R473,J3208,train
R473,J3209,train
R473,J3210,train
R473,J3211,train
R473,J3212,train
R473,J3213,train
R473,J3214,valid
R473,J3215,train
R473,J3216,train
R473,J3217,train
R473,J3218,valid
R473,J3219,valid
R473,J3220,test
R473,J3221,train
R473,J3222,test
R473,J3223,train
R473,J3224,train
R473,J3225,train
R473,J3226,train
R473,J3227,test
R473,J3228,train
R473,J3229,valid
R473,J3230,test
R473,J3231,train
R473,J3232,train
R473,J3233,train
R473,J3234,valid
R473,J3235,train
R473,J3236,train
R473,J3237,valid
R473,J3238,valid
R473,J3239,valid
R473,J3240,train
R473,J3241,test
R473,J3242,valid
R473,J3243,train
R473,J3244,train
R473,J3245,train
R473,J3246,train
R473,J3247,train
R473,J3248,train
R473,J3249,train
R473,J3250,test
R473,J3251,train
R473,J3252,train
R473,J3253,train
R473,J3254,train
R473,J3255,valid
R473,J3256,train
R473,J3257,train
R473,J3258,train
R473,J3259,train
R473,J3260,train
R473,J3261,train
R473,J3262,train
R473,J3263,train
R473,J3264,train
R473,J3265,train
R473,J3266,train
R473,J3267,train
R473,J3268,valid
R473,J3269,train
R473,J3270,train
R473,J3271,train
R473,J3272,train
R473,J3273,train
R473,J3274,valid
R473,J3275,train
R473,J3276,train
R473,J3277,valid
R473,J3278,valid
R473,J3279,train
R473,J3280,test
R473,J3281,train
R473,J3282,test
R473,J3283,test
R473,J3284,train
R473,J3285,train
R473,J3286,valid
R473,J3287,train
R473,J3288,train
R473,J3289,train
R473,J3290,test
R473,J3291,valid
R473,J3292,train
R473,J3293,valid
R473,J3294,train
R473,J3295,train
R473,J3296,train
R473,J3297,train
R473,J3298,train
R473,J3299,train
R473,J3300,train
R473,J3301,train
R473,J3302,train
R473,J3303,train
R473,J3304,test
R473,J3305,train
R473,J3306,train
R473,J3307,train
R473,J3308,train
R473,J3309,test
R473,J3310,train
R473,J3311,train
R473,J3312,train
R473,J3313,valid
R473,J3314,valid
R473,J3315,train
R473,J3316,train
R473,J3317,train
R473,J3318,train
R473,J3319,valid
R473,J3320,train
R473,J3321,train
R473,J3322,train
R473,J3323,valid
R473,J3324,train
R473,J3325,train
R473,J3326,test
R473,J3327,train
R473,J3328,train
R473,J3329,train
R473,J3330,train
R473,J3331,test
R473,J3332,test
R473,J3333,train
R473,J3334,train
R473,J3335,test
R473,J3336,valid
R473,J3337,train
R473,J3338,train
R473,J3339,train
R473,J3340,train
R473,J3341,train
R473,J3342,train
R473,J3343,train
R473,J3344,valid
R473,J3345,train
R473,J3346,test
R473,J3347,train
R473,J3348,valid
R473,J3349,train
R473,J3350,train
R473,J3351,train
R473,J3352,valid
R473,J3353,train
R473,J3354,train
R473,J3355,train
R473,J3356,train
R473,J3357,train
R473,J2304,valid
R473,J1088,train
R473,J7932,test
R473,J6485,train
R473,J8739,test
R473,J1541,test
R473,J6094,train
R473,J4355,train
R473,J4581,valid
R473,J2319,train
R473,J6126,train
R473,J2047,test
R473,J1729,train
R473,J6941,valid
R473,J7568,train
R473,J8246,train
R473,J5220,train
R473,J6503,test
R473,J7487,train
R473,J8823,train
R473,J1693,train
R473,J1719,train
R473,J7271,valid
R473,J5958,train
R473,J0863,train
R473,J7248,train
R473,J1898,test
R473,J3588,test
R473,J3403,train
R473,J4691,train
R473,J0877,train
R473,J5104,valid
R473,J8551,train
R473,J6353,valid
R473,J3490,train
R473,J8825,train
R473,J2331,train
R473,J4261,test
R473,J7320,train
R473,J7308,train
R473,J5383,test
R473,J2271,train
R473,J0865,train
R473,J4791,train
R473,J7435,train
R473,J2195,train
R473,J3698,train
R473,J6486,train
R473,J2048,train
R473,J2610,train
R473,J5812,train
R473,J5511,test
R473,J6064,train
R473,J1619,train
R473,J2129,train
R473,J5828,train
R473,J6425,test
R473,J0202,test
R473,J8097,valid
R473,J5504,train
R473,J5005,test
R473,J7369,train
R473,J0938,train
R473,J5562,test
R473,J6201,valid
R473,J4937,train
R473,J2091,train
R473,J4174,train
R473,J4812,train
R473,J8534,train
R473,J1820,train
R473,J5008,train
R473,J7140,valid
R473,J0353,train
R473,J0640,train
R473,J0245,train
R473,J7778,test
R473,J3902,test
R473,J8572,train
R473,J6390,train
R473,J5713,train
R473,J5329,train
R473,J6051,test
R473,J1608,train
R473,J8584,valid
R473,J0091,train
R473,J1302,valid
R473,J6842,train
R473,J3961,train
R473,J0639,train
R473,J5057,train
R473,J0470,train
R473,J6645,test
R473,J6788,valid
R473,J5878,train
R473,J1244,train
R473,J1837,test
R473,J5624,test
R473,J1009,train
R473,J8566,train
R473,J8455,test
R473,J6955,train
R473,J1457,train
R473,J3630,train
R473,J7679,valid
R473,J4108,test
R473,J0764,train
R473,J6703,valid
R473,J6700,train
R473,J5288,valid
R473,J7956,test
R473,J2314,test
R473,J1829,train
R473,J3369,test
R473,J4088,train
R473,J4621,train
R473,J6885,train
R473,J8038,train
R473,J5629,test
R473,J5977,test
R473,J5403,train
R473,J6241,train
R473,J3823,train
R473,J4730,valid
R473,J4117,train
R473,J1515,train
R473,J1113,train
R473,J4435,valid
R473,J6058,train
R473,J5187,train
R473,J3597,train
R473,J1625,train
R473,J1710,train
R473,J8389,valid
R473,J2734,train
R473,J3604,test
R473,J4972,train
R473,J3861,train
R473,J3728,train
R473,J6779,train
R473,J6969,train
R473,J7766,train
R473,J7486,valid
R473,J0657,train
R473,J0710,train
R473,J7377,train
R473,J5262,train
R473,J6303,train
R473,J3765,train
R473,J0198,valid
R474,J3964,train
R474,J4834,train
R474,J3443,train
R474,J6113,train
R474,J8065,train
R474,J1269,train
R474,J1435,valid
R474,J6920,train
R474,J7613,train
R474,J1584,train
R474,J2421,test
R474,J3262,train
R474,J3858,valid
R474,J6758,test
R474,J6866,train
R474,J7519,valid
R474,J4597,train
R474,J1415,train
R474,J2227,test
R474,J8120,train
R474,J3792,train
R474,J2046,train
R474,J0841,test
R474,J8639,test
R474,J8633,train
R474,J6915,valid
R474,J4251,valid
R474,J0184,test
R474,J8487,train
R474,J8369,valid
R474,J7138,train
R474,J1947,train
R474,J3073,train
R474,J6696,train
R474,J5608,train
R474,J5601,train
R474,J3301,train
R474,J5731,test
R474,J1101,train
R474,J7074,test
R474,J6114,train
R474,J2178,train
R474,J7125,train
R474,J4772,train
R474,J2631,train
R474,J0498,train
R474,J8601,train
R474,J4966,valid
R474,J3744,train
R474,J5443,train
R474,J8076,test
R474,J8317,test
R474,J0950,train
R474,J6552,test
R474,J0032,train
R474,J5678,train
R474,J0722,valid
R474,J5268,train
R474,J1422,train
R474,J1320,test
R474,J2716,test
R474,J5989,valid
R474,J7460,train
R474,J4483,train
R474,J8418,train
R474,J8824,valid
R474,J0553,train
R474,J8437,train
R474,J6993,train
R474,J5506,test
R474,J1899,valid
R474,J1100,train
R474,J3640,train
R474,J2076,test
R474,J4714,train
R474,J7191,valid
R474,J5975,train
R474,J8394,train
R474,J8832,train
R474,J8554,train
R474,J4129,valid
R474,J8758,train
R474,J3904,train
R474,J0331,train
R474,J7648,train
R474,J4108,test
R474,J7153,train
R474,J0605,train
R474,J2067,test
R474,J2462,train
R474,J3429,valid
R474,J5863,valid
R474,J0267,train
R474,J5522,train
R474,J6690,train
R474,J0705,test
R474,J4055,test
R474,J6206,train
R474,J8743,train
R474,J3952,train
R474,J6624,train
R474,J4881,train
R474,J3967,train
R474,J2566,train
R474,J5361,train
R474,J4453,valid
R474,J7872,valid
R474,J7734,test
R474,J4884,test
R474,J2382,train
R474,J2991,valid
R474,J7942,valid
R474,J6395,train
R474,J8378,train
R474,J4414,test
R474,J2417,valid
R474,J3876,train
R474,J4734,valid
R474,J0150,test
R474,J3977,train
R474,J2231,valid
R474,J4606,valid
R474,J8413,train
R474,J5435,train
R474,J8748,test
R474,J5590,train
R474,J5739,valid
R474,J4913,test
R474,J7752,test
R474,J1545,valid
R474,J4979,train
R474,J6455,train
R474,J7298,train
R474,J7910,test
R474,J7642,train
R474,J2794,test
R474,J8079,valid
R474,J0194,test
R474,J7688,train
R474,J3489,train
R474,J3946,train
R474,J8613,train
R474,J6406,train
R474,J8553,train
R474,J5305,train
R474,J8214,train
R474,J2563,test
R474,J1882,train
R474,J1416,train
R474,J0834,valid
R475,J2880,train
R475,J1376,train
R475,J3942,train
R475,J6531,valid
R475,J8461,train
R475,J2003,train
R475,J0689,test
R475,J7848,train
R475,J6646,valid
R475,J5282,train
R475,J0473,train
R475,J5107,train
R475,J4747,train
R475,J8180,train
R475,J8826,train
R475,J7576,train
R475,J2442,train
R475,J3801,train
R475,J0487,train
R475,J1299,test
R475,J7082,valid
R475,J1241,test
R475,J1121,train
R475,J5160,train
R475,J5561,train
R475,J5924,train
R475,J8082,train
R475,J1413,train
R475,J6339,train
R475,J5104,valid
R475,J8419,train
R475,J6126,train
R475,J5465,valid
R475,J5161,train
R475,J7563,train
R475,J6409,train
R475,J3363,train
R475,J3477,train
R475,J0354,train
R475,J2741,train
R475,J4257,train
R475,J2207,train
R475,J2986,train
R475,J7973,train
R475,J5392,train
R475,J3287,train
R475,J4114,train
R475,J8373,train
R475,J8639,test
R475,J3179,train
R475,J8424,train
R475,J8691,test
R475,J7518,train
R475,J0293,train
R475,J1104,train
R475,J5492,valid
R475,J5495,valid
R475,J5063,valid
R475,J6039,test
R475,J5247,test
R475,J8548,valid
R475,J6727,train
R475,J8104,train
R475,J0672,test
R475,J4547,train
R475,J5455,train
R475,J5776,train
R475,J6253,train
R475,J1103,test
R475,J0220,train
R475,J8371,train
R475,J6988,train
R475,J6102,train
R475,J4759,train
R475,J4034,train
R475,J1872,valid
R475,J4289,train
R475,J1712,train
R475,J5536,train
R475,J3647,train
R475,J5751,valid
R475,J5123,train
R475,J4123,train
R475,J8579,train
R475,J3368,train
R475,J6655,train
R475,J0194,test
R475,J8206,train
R475,J6775,train
R475,J0064,train
R475,J4746,train
R475,J6991,train
R475,J4483,train
R475,J2796,train
R475,J3075,test
R475,J0754,valid
R475,J8178,train
R475,J7231,train
R475,J8249,train
R475,J8703,train
R475,J2803,train
R475,J4299,valid
R475,J0957,train
R475,J1223,train
R475,J4389,valid
R475,J3833,train
R475,J4600,train
R475,J1045,train
R475,J2399,train
R475,J3884,train
R475,J5582,train
R475,J3044,train
R475,J5192,valid
R475,J4217,train
R475,J2730,train
R475,J3028,test
R475,J4330,train
R475,J4445,train
R475,J5323,train
R475,J2280,valid
R475,J8212,train
R475,J8515,train
R475,J5140,train
R475,J1359,train
R475,J7727,train
R475,J8574,train
R475,J6715,train
R475,J2663,test
R475,J0649,valid
R475,J0210,train
R475,J8469,train
R475,J6662,train
R475,J2793,valid
R475,J6864,train
R475,J5092,test
R475,J1259,test
R475,J0790,train
R475,J8617,test
R475,J0787,train
R475,J0399,train
R475,J1773,train
R475,J7430,train
R475,J5837,train
R475,J1659,train
R475,J8724,train
R475,J3387,train
R475,J0573,train
R475,J7605,test
R475,J2746,train
R475,J4643,train
R476,J5015,train
R476,J5016,valid
R476,J5017,train
R476,J5018,valid
R476,J5019,test
R476,J5020,train
R476,J5021,train
R476,J5022,valid
R476,J5023,test
R476,J5024,train
R476,J5025,test
R476,J5026,train
R476,J5027,valid
R476,J5028,train
R476,J5029,test
R476,J5030,train
R476,J5031,valid
R476,J5032,train
R476,J5033,train
R476,J5034,test
R476,J5035,valid
R476,J5036,test
R476,J5037,train
R476,J5038,train
R476,J5039,train
R476,J5040,test
R476,J5041,valid
R476,J5042,train
R476,J5043,train
R476,J5044,train
R476,J5045,train
R476,J5046,valid
R476,J5047,train
R476,J5048,train
R476,J5049,train
R476,J5050,train
R476,J5051,train
R476,J5052,train
R476,J5053,train
R476,J5054,train
R476,J5055,train
R476,J5056,test
R476,J5057,train
R476,J5058,train
R476,J5059,train
R476,J5060,valid
R476,J5061,train
R476,J5062,train
R476,J5063,valid
R476,J5064,valid
R476,J5065,train
R476,J5066,valid
R476,J5067,train
R476,J5068,valid
R476,J5069,train
R476,J5070,valid
R476,J5071,train
R476,J5072,train
R476,J5073,train
R476,J5074,valid
R476,J5075,train
R476,J5076,train
R476,J5077,valid
R476,J5078,valid
R476,J5079,train
R476,J5080,train
R476,J5081,train
R476,J5082,train
R476,J5083,test
R476,J5084,train
R476,J5085,test
R476,J5086,train
R476,J5087,test
R476,J5088,train
R476,J5089,train
R476,J5090,train
R476,J5091,train
R476,J5092,test
R476,J5093,train
